controlled_stations,type,profit,rc_11,rc_14,rc_15,rc_26,rc_37
15|26|37,base_case,23.676251200765776,0.6,0.6,0.5,0.6,0.5
15|26|37,linear_predicted,17.45170970330025,0.6,0.6,0.2,0.2,0.8
15|26|37,linear_real,14.502809539279683,0.6,0.6,0.2,0.2,0.8
15|26|37,rf_predicted,24.94181390027981,0.6,0.6,0.4775009916484123,0.4610000103712082,0.4970009939133888
15|26|37,rf_real,23.725160960247607,0.6,0.6,0.4775009916484123,0.4610000103712082,0.4970009939133888
15|26|37,svm_predicted,19.377603008765874,0.6,0.6,0.2,0.2,0.8
15|26|37,svm_real,14.502809539279683,0.6,0.6,0.2,0.2,0.8
15|26|37,cart_predicted,36.27161359626872,0.6,0.6,0.46050000190734863,0.4385010020196205,0.6014999747276306
15|26|37,cart_real,27.119398489097385,0.6,0.6,0.46050000190734863,0.4385010020196205,0.6014999747276306
15|26|37,gbm_predicted,32.257348299327745,0.6,0.6,0.5410010085761314,0.442500995224691,0.44249999523162864
15|26|37,gbm_real,21.630460299129467,0.6,0.6,0.5410010085761314,0.442500995224691,0.44249999523162864
15|26|37,mlp_predicted,27.87917315801363,0.6,0.6,0.6828330667712267,0.42678351839716056,0.39706187583399016
15|26|37,mlp_real,20.336720323445718,0.6,0.6,0.6828330667712267,0.42678351839716056,0.39706187583399016
11|14|15|26,base_case,20.257940204589413,0.6,0.6,0.5,0.6,0.5
11|14|15|26,linear_predicted,21.61840203411541,0.2,0.8,0.2,0.2,0.5
11|14|15|26,linear_real,11.470954295090579,0.2,0.8,0.2,0.2,0.5
11|14|15|26,rf_predicted,29.022390344849388,0.7965009973704584,0.7995010183512936,0.7930009828269253,0.4595009998738533,0.5
11|14|15|26,rf_real,29.33656663618152,0.7965009973704584,0.7995010183512936,0.7930009828269253,0.4595009998738533,0.5
11|14|15|26,svm_predicted,24.881910916459262,0.8,0.8,0.8,0.2,0.5
11|14|15|26,svm_real,16.631157164230963,0.8,0.8,0.8,0.2,0.5
11|14|15|26,cart_predicted,38.713334641805574,0.5324999988079071,0.40000099105236586,0.5309999883174896,0.413500996059156,0.5
11|14|15|26,cart_real,21.190332450185572,0.5324999988079071,0.40000099105236586,0.5309999883174896,0.413500996059156,0.5
11|14|15|26,gbm_predicted,37.315265512630226,0.4840000122785568,0.5474999845027924,0.5604999959468842,0.4595009998738533,0.5
11|14|15|26,gbm_real,30.384734412268777,0.4840000122785568,0.5474999845027924,0.5604999959468842,0.4595009998738533,0.5
11|14|15|26,mlp_predicted,35.88471462466555,0.6639804309286186,0.8,0.6618021526719549,0.4137220710201503,0.5
11|14|15|26,mlp_real,26.298931907446796,0.6639804309286186,0.8,0.6618021526719549,0.4137220710201503,0.5
11|14|15|37,base_case,30.20644273576133,0.6,0.6,0.5,0.6,0.5
11|14|15|37,linear_predicted,21.670112029160833,0.2,0.8,0.2,0.6,0.2
11|14|15|37,linear_real,13.086079003489006,0.2,0.8,0.2,0.6,0.2
11|14|15|37,rf_predicted,32.49303962269373,0.7965009973704583,0.7995010183512936,0.7955010102450617,0.6,0.7985010014235743
11|14|15|37,rf_real,9.316821999231124,0.7965009973704583,0.7995010183512936,0.7955010102450617,0.6,0.7985010014235743
11|14|15|37,svm_predicted,25.236596111264774,0.8,0.8,0.8,0.6,0.2
11|14|15|37,svm_real,22.54268877727793,0.8,0.8,0.8,0.6,0.2
11|14|15|37,cart_predicted,45.0898890942506,0.5075010226428276,0.5420009957015282,0.5140009985625511,0.6,0.41450101298687514
11|14|15|37,cart_real,27.226887921629434,0.5075010226428276,0.5420009957015282,0.5140009985625511,0.6,0.41450101298687514
11|14|15|37,gbm_predicted,39.17241770037385,0.7910009787738095,0.7924999892711639,0.7355000078678131,0.6,0.4424999952316284
11|14|15|37,gbm_real,33.3088946445181,0.7910009787738095,0.7924999892711639,0.7355000078678131,0.6,0.4424999952316284
11|14|15|37,mlp_predicted,37.31677689637457,0.8,0.49826840055314303,0.48183069748789664,0.6,0.6022118132725137
11|14|15|37,mlp_real,29.57923837398418,0.8,0.49826840055314303,0.48183069748789664,0.6,0.6022118132725137
11|14|26|37,base_case,16.478694066167467,0.6,0.6,0.5,0.6,0.5
11|14|26|37,linear_predicted,22.338551348023323,0.2,0.8,0.5,0.8,0.8
11|14|26|37,linear_real,20.291519147033064,0.2,0.8,0.5,0.8,0.8
11|14|26|37,rf_predicted,36.622622677798475,0.4724999964237213,0.7995010183512936,0.5,0.6205009983241325,0.7985010014235745
11|14|26|37,rf_real,27.876751994608355,0.4724999964237213,0.7995010183512936,0.5,0.6205009983241325,0.7985010014235745
11|14|26|37,svm_predicted,28.32447636122231,0.8,0.8,0.5,0.8,0.8
11|14|26|37,svm_real,19.103540928499786,0.8,0.8,0.5,0.8,0.8
11|14|26|37,cart_predicted,43.30320631292748,0.4330009983241325,0.5420009957015282,0.5,0.46250099105236586,0.442500995224691
11|14|26|37,cart_real,23.841332059235977,0.4330009983241325,0.5420009957015282,0.5,0.46250099105236586,0.442500995224691
11|14|26|37,gbm_predicted,42.210888525294806,0.7635000050067902,0.770501004284597,0.5,0.5760010049998527,0.7990009949862729
11|14|26|37,gbm_real,29.050165203660825,0.7635000050067902,0.770501004284597,0.5,0.5760010049998527,0.7990009949862729
11|14|26|37,mlp_predicted,40.01827545763405,0.8,0.6512338337955758,0.5,0.6395106544941005,0.8
11|14|26|37,mlp_real,21.07046849332898,0.8,0.6512338337955758,0.5,0.6395106544941005,0.8
11|15|26|37,base_case,23.676251200765776,0.6,0.6,0.5,0.6,0.5
11|15|26|37,linear_predicted,21.035437922035207,0.2,0.6,0.2,0.2,0.8
11|15|26|37,linear_real,12.69352574460089,0.2,0.6,0.2,0.2,0.8
11|15|26|37,rf_predicted,28.838200068723694,0.4045010076224571,0.6,0.47200098795292433,0.45850099784729537,0.49699999392032623
11|15|26|37,rf_real,23.164171752490667,0.4045010076224571,0.6,0.47200098795292433,0.45850099784729537,0.49699999392032623
11|15|26|37,svm_predicted,22.522797968040813,0.8,0.6,0.8,0.8,0.8
11|15|26|37,svm_real,8.325047108582593,0.8,0.6,0.8,0.8,0.8
11|15|26|37,cart_predicted,40.67459153623092,0.4330009983241325,0.6,0.5604999959468842,0.43850100201962056,0.6014999747276306
11|15|26|37,cart_real,24.014924015152594,0.4330009983241325,0.6,0.5604999959468842,0.43850100201962056,0.6014999747276306
11|15|26|37,gbm_predicted,37.76406523441432,0.7945000231266022,0.6,0.6695010231196648,0.5555000007152557,0.6930006056768117
11|15|26|37,gbm_real,30.495989335581513,0.7945000231266022,0.6,0.6695010231196648,0.5555000007152557,0.6930006056768117
11|15|26|37,mlp_predicted,32.66842073773049,0.8,0.6,0.4423059088141986,0.5522321976498271,0.6850755267550885
11|15|26|37,mlp_real,28.256027180393612,0.8,0.6,0.4423059088141986,0.5522321976498271,0.6850755267550885
14|15|26|37,base_case,30.20644273576133,0.6,0.6,0.5,0.6,0.5
14|15|26|37,linear_predicted,24.106941305957804,0.6,0.8,0.2,0.8,0.8
14|15|26|37,linear_real,26.038352796812315,0.6,0.8,0.2,0.8,0.8
14|15|26|37,rf_predicted,42.90578815790064,0.6,0.7995010183512936,0.7955010102450619,0.6205009983241325,0.7985010014235745
14|15|26|37,rf_real,40.518666727722035,0.6,0.7995010183512936,0.7955010102450619,0.6205009983241325,0.7985010014235745
14|15|26|37,svm_predicted,33.47307429418154,0.6,0.8,0.8,0.8,0.8
14|15|26|37,svm_real,49.14635629321364,0.6,0.8,0.8,0.8,0.8
14|15|26|37,cart_predicted,48.28825635315625,0.6,0.40000099105236586,0.5140009985625511,0.4385010020196205,0.6014999747276306
14|15|26|37,cart_real,26.851945598341704,0.6,0.40000099105236586,0.5140009985625511,0.4385010020196205,0.6014999747276306
14|15|26|37,gbm_predicted,46.87300150609562,0.6,0.7975010142981773,0.7225009964167839,0.5760010049998527,0.7990009949862729
14|15|26|37,gbm_real,22.204747144521946,0.6,0.7975010142981773,0.7225009964167839,0.5760010049998527,0.7990009949862729
14|15|26|37,mlp_predicted,45.230659671329086,0.6,0.6321019024279143,0.5760948325571199,0.637030179362075,0.8
14|15|26|37,mlp_real,36.64396995264426,0.6,0.6321019024279143,0.5760948325571199,0.637030179362075,0.8
11|14|15|26|37,base_case,30.20644273576133,0.6,0.6,0.5,0.6,0.5
11|14|15|26|37,linear_predicted,27.531692315744095,0.2,0.8,0.2,0.8,0.8
11|14|15|26|37,linear_real,21.077542887018375,0.2,0.8,0.2,0.8,0.8
11|14|15|26|37,rf_predicted,48.21779052816381,0.7965009973704584,0.8,0.7955010102450625,0.6045009957015282,0.7985010014235743
11|14|15|26|37,rf_real,39.69694846619764,0.7965009973704584,0.8,0.7955010102450625,0.6045009957015282,0.7985010014235743
11|14|15|26|37,svm_predicted,40.07252345496778,0.8,0.8,0.8,0.8,0.8
11|14|15|26|37,svm_real,49.19936517592171,0.8,0.8,0.8,0.8,0.8
11|14|15|26|37,cart_predicted,49.54881396479493,0.4330009983241325,0.40000099105236586,0.5140009985625511,0.4385010020196205,0.442500995224691
11|14|15|26|37,cart_real,24.61112033319238,0.4330009983241325,0.40000099105236586,0.5140009985625511,0.4385010020196205,0.442500995224691
11|14|15|26|37,gbm_predicted,59.61993521098095,0.7620009945094357,0.7985000014305124,0.7355000078678131,0.5760010049998517,0.8
11|14|15|26|37,gbm_real,39.369018089335086,0.7620009945094357,0.7985000014305124,0.7355000078678131,0.5760010049998517,0.8
11|14|15|26|37,mlp_predicted,51.97174398490025,0.8,0.6510472831988007,0.5017290632597977,0.639425804072863,0.8
11|14|15|26|37,mlp_real,37.940781562970294,0.8,0.6510472831988007,0.5017290632597977,0.639425804072863,0.8
